bench_name,model_cycle,temperature,num_completions,max_rollout_depth,max_requests_per_attempt,max_dollar_budget,seed,success,num_requests,input_tokens,cached_input_tokens,output_tokens,price
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3275,3200,401,0.001961325
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,0,True,2,6564,6144,899,0.003816825
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3275,3200,396,0.00196095
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3275,3200,468,0.00196635
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3275,3072,455,0.001907775
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,6,0.2,1,True,3,9868,9344,1382,0.005788649999999999
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3275,3200,478,0.0019671
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3275,3200,426,0.0019632
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3275,3072,454,0.0019077
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3275,3200,376,0.0019594499999999997
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3275,3072,499,0.001911075
102,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,2,True,2,6564,6400,1045,0.003942975
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3317,3072,448,0.00191355
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,88,3,6,0.2,0,True,11,36682,34304,5120,0.021323099999999998
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,32,3,4,0.2,0,True,4,13337,12288,1901,0.007672725
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,0,True,2,6643,6144,837,0.003824025
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,1,True,2,6705,6144,786,0.0038295
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,6,0.2,1,True,3,9971,9344,1199,0.0057903749999999995
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,1,True,2,6643,6272,882,0.003885
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,1,True,3,10061,6272,18480,0.005717549999999999
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,2,True,2,6653,6272,918,0.0038891999999999998
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,6,0.2,2,True,3,9964,9472,1239,0.005849925
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,2,True,2,6653,6272,1341,0.0039209250000000005
22,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,2,True,3,9974,9472,1364,0.005860799999999999
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3339,3072,415,0.0019143749999999998
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3339,3072,427,0.001915275
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3339,3200,393,0.0019703249999999998
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3339,3200,449,0.001974525
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3339,3072,363,0.001910475
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3339,3072,398,0.0019131
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3339,3200,400,0.0019708499999999997
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3339,3200,363,0.0019680749999999997
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3339,3200,398,0.0019706999999999997
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3339,3200,452,0.00197475
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3339,3200,400,0.0019708499999999997
58,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3339,3200,406,0.0019712999999999996
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3285,3072,492,0.00191205
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3285,3200,405,0.0019631249999999996
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3285,3072,490,0.0019118999999999998
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,0,True,3,9957,9344,2521,0.005887424999999999
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3285,3200,472,0.0019681499999999997
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3285,3072,16709,0.003128325
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3285,3072,397,0.0019049249999999998
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3285,3072,489,0.0019118249999999998
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,4,0.2,2,True,3,9923,6272,1342,0.0044115
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3285,3072,415,0.0019062749999999998
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3285,3200,498,0.0019701
121,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3285,3200,507,0.0019707749999999997
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3288,3072,451,0.0019094249999999998
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3288,3200,447,0.001966725
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3288,3072,427,0.0019076249999999998
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3288,3072,421,0.0019071749999999999
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3288,3200,390,0.00196245
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3288,3072,9646,0.00259905
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3288,3200,476,0.0019689
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3288,3072,310,0.0018988499999999999
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3288,3200,428,0.0019653
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3288,3200,365,0.001960575
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3288,3200,432,0.0019656
35,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3288,3200,453,0.001967175
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3300,3072,391,0.001906725
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3300,3072,421,0.001908975
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3300,3072,318,0.00190125
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,0,True,2,6611,6144,10712,0.00455985
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3300,3072,345,0.001903275
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,40,3,6,0.2,1,True,5,16552,15360,3638,0.00966765
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3300,3072,387,0.001906425
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,1,True,2,6613,6272,741,0.0038699249999999998
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3300,3200,450,0.00196875
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3300,3072,448,0.001911
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,2,True,2,6640,6272,974,0.00389145
5,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,2,True,2,6613,6272,1206,0.0039048
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,0,True,2,6583,6144,908,0.00382035
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,0,True,2,6583,6144,848,0.00381585
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,40,3,4,0.2,0,True,5,16498,15616,19384,0.010955699999999999
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3287,3072,488,0.0019120499999999998
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3287,3200,457,0.001967325
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3287,3200,497,0.0019703249999999998
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3287,3072,397,0.0019052249999999998
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,1,True,2,6588,6272,1267,0.003905625
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3287,3200,440,0.0019660499999999996
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3287,3200,442,0.0019661999999999995
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3287,3200,360,0.0019600499999999996
18,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3287,3072,1761,0.002007525
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,4,0.2,0,True,3,10015,9216,1343,0.005750175
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,0,True,2,6653,6272,791,0.003879675
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,0,True,2,6643,6144,1211,0.003852075
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,0,True,3,9983,9216,17608,0.006965249999999999
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,48,3,4,0.2,1,True,6,19995,18944,2683,0.011725275
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,1,True,2,6664,6272,896,0.0038891999999999998
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,1,True,2,6653,6272,815,0.003881475
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3317,3200,386,0.0019665
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3317,3200,413,0.001968525
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3317,3200,366,0.0019649999999999997
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3317,3200,10313,0.0027110249999999997
20,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3317,3200,357,0.001964325
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,4,0.2,0,True,3,9952,9216,1194,0.00572955
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,24,3,6,0.2,0,True,3,9935,9216,1160,0.005724449999999999
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,32,3,4,0.2,0,True,4,13279,12544,9007,0.008312174999999998
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,0,True,3,9963,9216,1600,0.00576165
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,1,True,2,6611,6272,720,0.0038680499999999996
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,32,3,6,0.2,1,True,4,13222,12416,1562,0.00768765
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,40,3,4,0.2,1,True,5,16588,15616,2007,0.009665925
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,40,3,6,0.2,1,True,5,16600,15488,3945,0.009755475
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,40,3,4,0.2,2,True,5,16523,15744,1696,0.00969045
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,2,True,2,6622,6144,812,0.003819
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,4,0.2,2,True,3,9933,9472,1210,0.0058431
33,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,2,True,2,6628,6272,780,0.0038751
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3352,3072,364,0.0019125
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3352,3072,405,0.0019155749999999999
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3352,3072,414,0.0019162499999999998
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3352,3072,359,0.0019121249999999998
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3352,3328,280,0.0020214
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3352,3072,379,0.001913625
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3352,3328,381,0.0020289749999999997
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3352,3328,6235,0.002468025
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3352,3072,409,0.0019158749999999998
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3352,3328,335,0.002025525
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3352,3328,400,0.0020304
81,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3352,3328,344,0.0020261999999999997
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
76,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3276,3072,453,0.001907775
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3276,3200,456,0.0019655999999999996
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3276,3072,496,0.001911
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3276,3072,434,0.0019063499999999998
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3276,3200,424,0.0019631999999999996
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3276,3200,489,0.0019680749999999997
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3276,3200,490,0.0019681499999999997
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3276,3072,426,0.00190575
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3276,3200,462,0.0019660499999999996
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3276,3200,510,0.00196965
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3276,3072,473,0.001909275
133,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3276,3200,487,0.0019679249999999997
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
42,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
55,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,0,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,0,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,0,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,0,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,1,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,1,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,1,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,1,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,4,0.2,2,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,0,3,6,0.2,2,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,4,0.2,2,True,0,0,0,0,0.0
38,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,0,3,6,0.2,2,True,0,0,0,0,0.0
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3342,3072,456,0.0019179
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3342,3072,1284,0.00198
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3342,3072,441,0.001916775
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3342,3072,457,0.001917975
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3342,3072,536,0.0019238999999999999
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3342,3200,449,0.001974975
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3342,3200,1275,0.0020369249999999998
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3342,3200,421,0.001972875
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,2,True,1,3342,3200,471,0.0019766249999999996
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3342,3072,400,0.0019137
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3342,3072,837,0.0019464749999999998
57,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3342,3200,482,0.00197745
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3287,3072,420,0.00190695
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,0,True,1,3287,3200,441,0.0019661249999999996
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,0,True,1,3287,3072,431,0.0019077749999999998
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,0,True,1,3287,3072,448,0.0019090499999999998
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,1,True,1,3287,3072,421,0.001907025
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3287,3200,390,0.0019622999999999997
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3287,3072,470,0.0019106999999999998
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,1,True,1,3287,3200,483,0.001969275
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,4,0.2,2,True,2,6594,6272,1021,0.0038880749999999995
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,2,True,1,3287,3072,418,0.0019068
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,2,True,1,3287,3200,6619,0.0024294749999999995
16,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,6,0.2,2,True,1,3287,3200,445,0.001966425
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,4,0.2,0,True,1,3274,3072,400,0.0019035
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,40,3,6,0.2,0,True,5,16465,15488,2026,0.0095913
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,0,True,2,6567,6144,693,0.003801825
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,0,True,2,6555,6144,1252,0.00384195
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,40,3,4,0.2,1,True,5,16421,15488,2217,0.009599025
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,8,3,6,0.2,1,True,1,3274,3200,367,0.001958625
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,8,3,4,0.2,1,True,1,3274,3200,1363,0.002033325
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,1,True,3,9855,9344,1306,0.005781
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,32,3,4,0.2,2,True,4,13111,12416,1508,0.0076669500000000005
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,16,3,6,0.2,2,True,2,6544,6144,812,0.0038072999999999996
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,4,0.2,2,True,3,9889,9216,10330,0.0064053
28,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,6,0.2,2,True,2,6574,6272,936,0.0038786999999999997
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,32,3,4,0.2,0,True,4,13318,12288,1794,0.0076618499999999996
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,112,3,6,0.2,0,True,14,46607,43520,6190,0.0270393
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,16,3,4,0.2,0,True,2,6641,6272,2723,0.004022774999999999
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,24,3,6,0.2,0,True,3,9979,9344,1240,0.005794649999999999
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,40,3,4,0.2,1,True,5,16595,15616,5838,0.009954299999999998
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,32,3,6,0.2,1,True,4,13316,12544,1871,0.007782524999999999
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,48,3,4,0.2,1,True,6,19973,18560,4172,0.01166085
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.7,80,3,6,0.2,1,True,10,33249,30976,5615,0.019347674999999998
70,"[['gpt-4o-mini-2024-07-18', 1]]",1.5,64,3,4,0.2,2,True,8,26570,21760,3579,0.014045924999999999
