bench_name,model_name,temperature,max_feedback_cycles,seed,loop,success,num_completions,num_requests,input_tokens,cached_input_tokens,output_tokens,price
1,o3-2025-04-16,1.0,3,2,True,True,1,1,2172,2048,2026,0.01748
103,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,2,2,4780,4352,710,0.0008166
103,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2145,1920,316,0.00036735
103,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2145,1920,242,0.00032295
103,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2145,1920,384,0.00040815000000000003
103,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2145,2048,311,0.00035475
103,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2145,2048,320,0.00036015
103,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,5,5,11180,9728,18079,0.011794800000000001
103,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,1,1,2145,2048,355,0.00038115
103,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,1,1,2145,1920,502,0.00047895
103,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2145,2048,184,0.0046425
103,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2145,2048,204,0.0048425
103,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2145,2048,300,0.0058024999999999995
103,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2145,2048,226,0.005062499999999999
103,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2145,2048,205,0.004852499999999999
103,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2145,2048,322,0.0060225
103,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2145,2048,143,0.0042325
103,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2145,2048,205,0.004852499999999999
103,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2145,2048,192,0.004722499999999999
103,o3-2025-04-16,1.0,0,0,True,True,1,1,2150,2048,989,0.009139999999999999
103,o3-2025-04-16,1.0,0,1,True,True,1,1,2150,2048,477,0.005044
103,o3-2025-04-16,1.0,0,2,True,True,1,1,2150,2048,483,0.005091999999999999
103,o3-2025-04-16,1.0,1,0,True,True,1,1,2150,2048,669,0.00658
103,o3-2025-04-16,1.0,1,1,True,True,1,1,2150,2048,625,0.006228
103,o3-2025-04-16,1.0,1,2,True,True,1,1,2150,2048,413,0.004532
103,o3-2025-04-16,1.0,3,0,True,True,2,2,4300,4096,1231,0.012303999999999999
103,o3-2025-04-16,1.0,3,1,True,True,1,1,2150,2048,292,0.003564
103,o3-2025-04-16,1.0,3,2,True,True,1,1,2150,2048,955,0.008868
120,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,8,8,26239,18304,3804,0.004845449999999999
120,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,8,8,25654,15872,3478,0.0047445
120,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2176,1920,486,0.000474
120,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,6,6,17927,12672,2980,0.00352665
120,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,6,6,17735,11904,2813,0.00345525
120,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,6,6,17629,12416,2883,0.0034429499999999997
120,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,68,68,160868,135936,318927,0.20529119999999998
120,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,27,27,65838,54144,156484,0.09970530000000001
120,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,7,7,20296,14208,13274,0.009943200000000001
120,gpt-4o-2024-08-06,0.7,0,0,True,True,2,2,4352,4096,749,0.013249999999999998
120,gpt-4o-2024-08-06,0.7,0,1,True,True,2,2,4352,4096,678,0.012539999999999999
120,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2176,2048,352,0.0063999999999999994
120,gpt-4o-2024-08-06,0.7,1,0,True,True,2,2,4826,4096,678,0.013724999999999998
120,gpt-4o-2024-08-06,0.7,1,1,True,True,4,4,9718,8960,1236,0.025455
120,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2176,2048,456,0.0074399999999999996
120,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4790,4480,617,0.012544999999999999
120,gpt-4o-2024-08-06,0.7,3,1,True,True,2,2,4867,4096,658,0.013627499999999997
120,gpt-4o-2024-08-06,0.7,3,2,True,True,3,3,8089,7424,896,0.019902499999999997
120,o3-2025-04-16,1.0,0,0,True,True,2,2,4362,4224,3905,0.033628
120,o3-2025-04-16,1.0,0,1,True,True,2,2,4362,4352,4457,0.037852
120,o3-2025-04-16,1.0,0,2,True,True,3,3,6543,6528,6078,0.051918
120,o3-2025-04-16,1.0,1,0,True,True,1,1,2181,2048,1418,0.012634
120,o3-2025-04-16,1.0,1,1,True,True,2,2,4362,4352,4539,0.038508
120,o3-2025-04-16,1.0,1,2,True,True,1,1,2181,2176,4722,0.038874
120,o3-2025-04-16,1.0,3,0,True,True,1,1,2181,2176,1581,0.013746
120,o3-2025-04-16,1.0,3,1,True,True,1,1,2181,2176,1270,0.011257999999999999
120,o3-2025-04-16,1.0,3,2,True,True,1,1,2181,2176,1824,0.01569
89,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,2,2,5131,4096,861,0.00097905
89,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,2,2,5069,3840,737,0.0009145500000000001
89,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2234,1920,464,0.0004695
89,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2234,1920,424,0.00044550000000000004
89,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2234,1920,525,0.0005061
89,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,3,3,9392,6528,1368,0.00174
89,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,52,52,117250,106624,326896,0.20572829999999998
89,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,30,30,67020,61952,196965,0.1235856
89,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,47,47,111159,97024,319795,0.20127404999999998
89,gpt-4o-2024-08-06,0.7,0,0,True,True,2,2,4468,4224,788,0.01377
89,gpt-4o-2024-08-06,0.7,0,1,True,True,2,2,4468,4096,544,0.011489999999999998
89,gpt-4o-2024-08-06,0.7,0,2,True,True,2,2,4468,4224,659,0.012479999999999998
89,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2234,2048,354,0.006565
89,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2234,2048,313,0.006154999999999999
89,gpt-4o-2024-08-06,0.7,1,2,True,True,4,4,10200,9088,1322,0.02736
89,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2234,2048,321,0.006234999999999999
89,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2234,2048,380,0.0068249999999999995
89,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2234,2176,236,0.005225
89,o3-2025-04-16,1.0,0,0,True,True,1,1,2239,2048,1967,0.017142
89,o3-2025-04-16,1.0,0,1,True,True,1,1,2239,2176,1829,0.015846
89,o3-2025-04-16,1.0,0,2,True,True,1,1,2239,2176,1584,0.013885999999999999
89,o3-2025-04-16,1.0,1,0,True,True,1,1,2239,2048,1507,0.013461999999999998
89,o3-2025-04-16,1.0,1,1,True,True,1,1,2239,2176,1554,0.013645999999999998
89,o3-2025-04-16,1.0,1,2,True,True,1,1,2239,2176,2182,0.01867
89,o3-2025-04-16,1.0,3,0,True,True,1,1,2239,2176,2593,0.021958
89,o3-2025-04-16,1.0,3,1,True,True,1,1,2239,2176,2032,0.01747
89,o3-2025-04-16,1.0,3,2,True,True,1,1,2239,2176,1169,0.010565999999999999
10,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,39,39,137083,92928,21203,0.02631465000000001
10,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,11,11,36745,23808,5794,0.00720255
10,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,19,19,66311,45440,10388,0.012771449999999998
10,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,62,62,212847,151424,33802,0.04085144999999999
10,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,7,7,22385,14976,3746,0.00448215
10,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,34,34,111705,77184,17189,0.021280350000000007
10,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,46,46,106078,91776,319956,0.2010021
10,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,43,43,112202,88064,324118,0.2046963
10,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,60,60,138273,120832,315331,0.20087715
10,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2194,2048,267,0.005594999999999999
10,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2194,2048,305,0.005974999999999999
10,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2194,2048,247,0.005395
10,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2194,2048,284,0.005764999999999999
10,gpt-4o-2024-08-06,0.7,1,1,True,True,6,6,14485,12800,1595,0.03616249999999999
10,gpt-4o-2024-08-06,0.7,1,2,True,True,2,2,4804,4224,419,0.01092
10,gpt-4o-2024-08-06,0.7,3,0,True,True,3,3,8401,7424,1125,0.0229725
10,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2194,2048,222,0.005144999999999999
10,gpt-4o-2024-08-06,0.7,3,2,True,True,6,6,15604,12672,1576,0.03892999999999999
10,o3-2025-04-16,1.0,0,0,True,True,1,1,2199,2048,3000,0.025326
10,o3-2025-04-16,1.0,0,1,True,True,1,1,2199,2176,1510,0.013213999999999998
10,o3-2025-04-16,1.0,0,2,True,True,1,1,2199,2176,3744,0.031086
10,o3-2025-04-16,1.0,1,0,True,True,1,1,2199,2176,2250,0.019133999999999998
10,o3-2025-04-16,1.0,1,1,True,True,1,1,2199,0,1756,0.018446
10,o3-2025-04-16,1.0,1,2,True,True,1,1,2199,2176,1727,0.01495
10,o3-2025-04-16,1.0,3,0,True,True,1,1,2199,2176,1872,0.01611
10,o3-2025-04-16,1.0,3,1,True,True,1,1,2199,2176,1722,0.01491
10,o3-2025-04-16,1.0,3,2,True,True,1,1,2199,2176,3248,0.027118
4,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,5,5,15009,9728,2578,0.00306855
4,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,6,6,18346,13184,2372,0.0031862999999999995
4,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,5,5,14438,11776,2204,0.0026048999999999994
4,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2168,2048,415,0.0004206
4,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,3,3,8397,4608,1320,0.00170595
4,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2168,2048,488,0.00046439999999999996
4,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,46,46,108614,92032,265621,0.16876229999999995
4,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,52,52,125443,102784,324298,0.20568645000000008
4,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,57,57,130083,116480,318667,0.20197664999999998
4,gpt-4o-2024-08-06,0.7,0,0,True,True,15,15,32520,30720,3449,0.07739
4,gpt-4o-2024-08-06,0.7,0,1,True,True,3,3,6504,6144,850,0.017079999999999998
4,gpt-4o-2024-08-06,0.7,0,2,True,True,26,26,56368,51200,5738,0.13429999999999997
4,gpt-4o-2024-08-06,0.7,1,0,True,True,6,6,14097,12288,1504,0.034922499999999995
4,gpt-4o-2024-08-06,0.7,1,1,True,True,2,2,4668,4096,536,0.01191
4,gpt-4o-2024-08-06,0.7,1,2,True,True,4,4,9498,8832,1133,0.024035
4,gpt-4o-2024-08-06,0.7,3,0,True,True,2,2,4668,4352,365,0.00988
4,gpt-4o-2024-08-06,0.7,3,1,True,True,3,3,7807,6528,936,0.0207175
4,gpt-4o-2024-08-06,0.7,3,2,True,True,2,2,4782,4096,729,0.014124999999999999
4,o3-2025-04-16,1.0,0,0,True,True,1,1,2173,2048,1699,0.014866
4,o3-2025-04-16,1.0,0,1,True,True,1,1,2173,2048,2077,0.01789
4,o3-2025-04-16,1.0,0,2,True,True,3,3,6519,6144,4963,0.043525999999999995
4,o3-2025-04-16,1.0,1,0,True,True,1,1,2173,2048,3126,0.026282
4,o3-2025-04-16,1.0,1,1,True,True,1,1,2173,2048,1983,0.017138
4,o3-2025-04-16,1.0,1,2,True,True,1,1,2173,2048,1569,0.013825999999999998
4,o3-2025-04-16,1.0,3,0,True,True,1,1,2173,2048,1851,0.016082
4,o3-2025-04-16,1.0,3,1,True,True,1,1,2173,2048,4136,0.034362
4,o3-2025-04-16,1.0,3,2,True,True,1,1,2173,2048,2288,0.019578
9,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,24,24,89170,57344,13530,0.0171927
9,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,9,9,30382,19328,4471,0.0057903
9,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,18,18,62291,41088,10087,0.012314249999999997
9,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,33,33,112795,78080,17607,0.021627450000000003
9,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,12,12,41941,27776,6514,0.00811635
9,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,32,32,114472,70912,17660,0.022448400000000004
9,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,48,48,111548,98176,323783,0.20363879999999998
9,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,46,46,103032,93824,319879,0.20034540000000003
9,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,51,51,119190,104704,324052,0.20445690000000008
9,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2194,2048,420,0.007124999999999999
9,gpt-4o-2024-08-06,0.7,0,1,True,True,3,3,6582,6144,1201,0.020784999999999998
9,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2194,2176,296,0.005724999999999999
9,gpt-4o-2024-08-06,0.7,1,0,True,True,5,5,11832,10624,1643,0.032729999999999995
9,gpt-4o-2024-08-06,0.7,1,1,True,True,4,4,9842,8576,1092,0.024805
9,gpt-4o-2024-08-06,0.7,1,2,True,True,2,2,4815,4352,539,0.011987499999999998
9,gpt-4o-2024-08-06,0.7,3,0,True,True,3,3,7512,6400,485,0.015629999999999998
9,gpt-4o-2024-08-06,0.7,3,1,True,True,3,3,7776,7296,833,0.018649999999999996
9,gpt-4o-2024-08-06,0.7,3,2,True,True,3,3,7764,7296,761,0.0179
9,o3-2025-04-16,1.0,0,0,True,True,1,1,2199,2048,2671,0.022694
9,o3-2025-04-16,1.0,0,1,True,True,1,1,2199,2176,1640,0.014254
9,o3-2025-04-16,1.0,0,2,True,True,1,1,2199,2048,1823,0.01591
9,o3-2025-04-16,1.0,1,0,True,True,1,1,2199,2176,2918,0.024478
9,o3-2025-04-16,1.0,1,1,True,True,1,1,2199,2176,2346,0.019902
9,o3-2025-04-16,1.0,1,2,True,True,1,1,2199,2176,1950,0.016734
9,o3-2025-04-16,1.0,3,0,True,True,1,1,2199,2176,1503,0.013158
9,o3-2025-04-16,1.0,3,1,True,True,1,1,2199,2176,1887,0.01623
9,o3-2025-04-16,1.0,3,2,True,True,2,2,4398,4352,4797,0.040644
98,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2197,1920,488,0.00047835
98,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2197,2048,499,0.00047535000000000003
98,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2197,1920,444,0.00045195
98,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2197,2176,486,0.00045794999999999994
98,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2197,2048,495,0.00047295
98,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2197,1920,453,0.00045735000000000003
98,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,57,57,126907,119808,317997,0.20084864999999996
98,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,44,44,114869,94976,316861,0.20022374999999992
98,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,1,1,2197,2048,1082,0.00082515
98,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2197,2048,237,0.0053025
98,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2197,2176,192,0.0046925
98,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2197,2048,304,0.0059724999999999995
98,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2197,2048,392,0.006852499999999999
98,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2197,2048,217,0.005102499999999999
98,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2197,2048,349,0.006422499999999999
98,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2197,2048,334,0.006272499999999999
98,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2197,2176,251,0.005282499999999999
98,gpt-4o-2024-08-06,0.7,3,2,True,True,2,2,4753,4480,529,0.0115725
98,o3-2025-04-16,1.0,0,0,True,True,1,1,2202,2048,1510,0.013411999999999999
98,o3-2025-04-16,1.0,0,1,True,True,1,1,2202,2176,611,0.006028
98,o3-2025-04-16,1.0,0,2,True,True,1,1,2202,2176,1747,0.015116
98,o3-2025-04-16,1.0,1,0,True,True,1,1,2202,2176,1030,0.00938
98,o3-2025-04-16,1.0,1,1,True,True,1,1,2202,2048,1067,0.009868
98,o3-2025-04-16,1.0,1,2,True,True,1,1,2202,2176,1942,0.016676
98,o3-2025-04-16,1.0,3,0,True,True,1,1,2202,2176,1806,0.015588
98,o3-2025-04-16,1.0,3,1,True,True,1,1,2202,2176,1278,0.011363999999999999
98,o3-2025-04-16,1.0,3,2,True,True,1,1,2202,2176,1271,0.011308
115,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,1,1,2173,1920,280,0.00034995
115,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2173,1920,226,0.00031755
115,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2173,2048,275,0.00033735
115,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,1,1,2173,1920,257,0.00033615
115,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2173,2048,230,0.00031035
115,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2173,1920,214,0.00031035000000000004
115,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,3,3,6519,5888,4645,0.00332325
115,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,8,8,17384,15616,45140,0.0285204
115,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,1,1,2173,2048,1845,0.0012793499999999998
115,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2173,2048,177,0.004642499999999999
115,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2173,2048,174,0.004612499999999999
115,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2173,2048,160,0.004472499999999999
115,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2173,2048,173,0.004602499999999999
115,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2173,2048,197,0.0048425
115,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2173,2048,194,0.004812499999999999
115,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2173,2048,198,0.004852499999999999
115,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2173,2048,146,0.0043324999999999995
115,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2173,2048,147,0.004342499999999999
115,o3-2025-04-16,1.0,0,0,True,True,1,1,2178,2048,1074,0.009876
115,o3-2025-04-16,1.0,0,1,True,True,1,1,2178,2048,617,0.00622
115,o3-2025-04-16,1.0,0,2,True,True,2,2,4356,4096,2303,0.020992
115,o3-2025-04-16,1.0,1,0,True,True,1,1,2178,2048,555,0.005724
115,o3-2025-04-16,1.0,1,1,True,True,1,1,2178,2048,907,0.008539999999999999
115,o3-2025-04-16,1.0,1,2,True,True,1,1,2178,2048,1010,0.009364
115,o3-2025-04-16,1.0,3,0,True,True,1,1,2178,2048,1003,0.009308
115,o3-2025-04-16,1.0,3,1,True,True,1,1,2178,2048,668,0.006628
115,o3-2025-04-16,1.0,3,2,True,True,1,1,2178,2048,938,0.008787999999999999
2,gpt-4o-mini-2024-07-18,0.7,3,0,True,False,322,322,1025302,764160,173087,0.20033549999999992
2,gpt-4o-mini-2024-07-18,0.7,3,1,True,False,320,320,1023604,734976,170335,0.2006184
2,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,124,124,400434,296832,68466,0.07888229999999999
2,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,119,119,377822,280192,63634,0.07383929999999998
2,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,125,125,402649,294400,68375,0.07934234999999999
2,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,26,26,82005,58752,14763,0.016752150000000004
2,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,50,50,154415,103808,310818,0.20186745000000003
2,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,46,46,101990,94080,327494,0.20473890000000003
2,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,47,47,106235,95744,320760,0.20121044999999999
2,gpt-4o-2024-08-06,0.7,0,0,True,False,34,34,73678,69632,10850,0.20565499999999998
2,gpt-4o-2024-08-06,0.7,0,1,True,False,34,34,73678,69632,11051,0.207665
2,gpt-4o-2024-08-06,0.7,0,2,True,False,34,34,73678,67584,10448,0.20419500000000002
2,gpt-4o-2024-08-06,0.7,1,0,True,False,29,29,69673,64128,11219,0.20621249999999994
2,gpt-4o-2024-08-06,0.7,1,1,True,False,28,28,66974,58624,10620,0.200355
2,gpt-4o-2024-08-06,0.7,1,2,True,False,30,30,71908,64128,10350,0.20310999999999998
2,gpt-4o-2024-08-06,0.7,3,0,True,False,25,25,73543,65536,10125,0.20318750000000002
2,gpt-4o-2024-08-06,0.7,3,1,True,False,24,24,71666,63488,10334,0.20314500000000002
2,gpt-4o-2024-08-06,0.7,3,2,True,False,26,26,74652,66816,10697,0.21007999999999996
2,o3-2025-04-16,1.0,0,0,True,True,2,2,4344,2048,3245,0.031576
2,o3-2025-04-16,1.0,0,1,True,True,3,3,6516,6144,4519,0.039968
2,o3-2025-04-16,1.0,0,2,True,True,1,1,2172,2048,1258,0.011336
2,o3-2025-04-16,1.0,1,0,True,True,1,1,2172,0,1066,0.012871999999999998
2,o3-2025-04-16,1.0,1,1,True,True,1,1,2172,0,2223,0.022128
2,o3-2025-04-16,1.0,1,2,True,True,1,1,2172,2048,1013,0.009376
2,o3-2025-04-16,1.0,3,0,True,True,1,1,2172,2048,1572,0.013848
2,o3-2025-04-16,1.0,3,1,True,True,1,1,2172,2048,1812,0.015768
2,o3-2025-04-16,1.0,3,2,True,True,1,1,2172,2048,2493,0.021216
71,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,2,2,5086,4096,752,0.0009069
71,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,1,1,2213,1920,416,0.00043755
71,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,1,1,2213,1920,362,0.00040514999999999995
71,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,5,5,15262,13312,2406,0.0027344999999999995
71,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,1,1,2213,1920,409,0.00043335
71,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,1,1,2213,2176,401,0.00040934999999999995
71,gpt-4o-mini-2024-07-18,1.5,3,0,True,True,17,17,37621,35968,85330,0.05414354999999999
71,gpt-4o-mini-2024-07-18,1.5,3,1,True,True,3,3,6639,6528,8739,0.00574965
71,gpt-4o-mini-2024-07-18,1.5,3,2,True,True,23,23,53289,47232,141915,0.08959994999999998
71,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2213,2048,340,0.0063725
71,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2213,2176,354,0.0063525
71,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2213,2048,277,0.005742499999999999
71,gpt-4o-2024-08-06,0.7,1,0,True,True,1,1,2213,2048,282,0.005792499999999999
71,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2213,2176,234,0.005152499999999999
71,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2213,2048,271,0.0056825
71,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2213,2176,235,0.0051624999999999996
71,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2213,2048,309,0.0060625
71,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2213,2048,255,0.0055225
71,o3-2025-04-16,1.0,0,0,True,True,1,1,2218,2048,1337,0.01206
71,o3-2025-04-16,1.0,0,1,True,True,1,1,2218,2176,1653,0.014395999999999999
71,o3-2025-04-16,1.0,0,2,True,True,1,1,2218,2176,1635,0.014251999999999999
71,o3-2025-04-16,1.0,1,0,True,True,1,1,2218,2176,1078,0.009796
71,o3-2025-04-16,1.0,1,1,True,True,1,1,2218,2176,1419,0.012523999999999999
71,o3-2025-04-16,1.0,1,2,True,True,1,1,2218,2176,1776,0.01538
71,o3-2025-04-16,1.0,3,0,True,True,1,1,2218,2048,1085,0.010044
71,o3-2025-04-16,1.0,3,1,True,True,1,1,2218,2176,1024,0.009363999999999999
71,o3-2025-04-16,1.0,3,2,True,True,1,1,2218,2176,925,0.008572
124,gpt-4o-mini-2024-07-18,0.7,3,0,True,True,9,9,28286,19456,4525,0.0054987
124,gpt-4o-mini-2024-07-18,0.7,3,1,True,True,13,13,44346,26880,6096,0.0082935
124,gpt-4o-mini-2024-07-18,0.7,3,2,True,True,13,13,46591,30208,7001,0.008923649999999998
124,gpt-4o-mini-2024-07-18,1.0,3,0,True,True,4,4,13807,8192,1976,0.00264225
124,gpt-4o-mini-2024-07-18,1.0,3,1,True,True,33,33,113675,77184,16564,0.021200850000000004
124,gpt-4o-mini-2024-07-18,1.0,3,2,True,True,2,2,5333,4096,906,0.00103635
124,gpt-4o-mini-2024-07-18,1.5,3,0,True,False,56,56,140533,113536,319242,0.20410995
124,gpt-4o-mini-2024-07-18,1.5,3,1,True,False,60,60,146326,120448,318793,0.20419109999999988
124,gpt-4o-mini-2024-07-18,1.5,3,2,True,False,50,50,112148,101376,318829,0.20051639999999993
124,gpt-4o-2024-08-06,0.7,0,0,True,True,1,1,2191,2048,268,0.0055975
124,gpt-4o-2024-08-06,0.7,0,1,True,True,1,1,2191,2048,221,0.0051275
124,gpt-4o-2024-08-06,0.7,0,2,True,True,1,1,2191,2048,355,0.006467499999999999
124,gpt-4o-2024-08-06,0.7,1,0,True,True,2,2,4845,4480,450,0.011012499999999998
124,gpt-4o-2024-08-06,0.7,1,1,True,True,1,1,2191,2048,188,0.0047975
124,gpt-4o-2024-08-06,0.7,1,2,True,True,1,1,2191,2048,287,0.005787499999999999
124,gpt-4o-2024-08-06,0.7,3,0,True,True,1,1,2191,2176,279,0.0055475
124,gpt-4o-2024-08-06,0.7,3,1,True,True,1,1,2191,2048,196,0.0048775
124,gpt-4o-2024-08-06,0.7,3,2,True,True,1,1,2191,2048,328,0.0061975
124,o3-2025-04-16,1.0,0,0,True,True,1,1,2196,2048,794,0.007672
124,o3-2025-04-16,1.0,0,1,True,True,1,1,2196,2176,995,0.009088
124,o3-2025-04-16,1.0,0,2,True,True,1,1,2196,2176,1160,0.010408
124,o3-2025-04-16,1.0,1,0,True,True,1,1,2196,2176,1312,0.011624
124,o3-2025-04-16,1.0,1,1,True,True,1,1,2196,2176,1258,0.011192
